Rating,Review,Product Name,Product Category,Emotion,Data Source,Sentiment,word_count
5.0,"Packed well, quality ok, rider delivery satisfactory",Red Tomato 500 gm ± 25 gm,"Fruits, Meat & Frozen",Happy,Daraz,Positive,7
5.0,পণ্যের মান মূল্য অনুযায়ী ঠিক আছে। সব কিছু মিলিয়ে খুবই ভালো পণ্য।,Minister Bright Wash Synthetic Detergent Powder Lemon & Mint (Free 1 KG),Laundry & Household,Love,Daraz,Positive,12
4.0,"ব্যাগের মান ভালো। সেলারও ভালো, সাথে ফ্রি দুইটা মাস্কও দিয়েছেন কিন্তু ব্যাগটি খুব ছোট।",Premium cross body bag for men Official Messenger Bag Bike Rider Cross body Bag Pu Leather Bag Shoulder Bag Diagonal Package Handbag Bag For Men cross body shoulder bag for men messenger bag waist bag pu leather side bag for men Men Fashion Shoulder Bag,Laptop Bags & Cases,Happy,Daraz,Positive,14
5.0,"product khub bhalo , changing backup onek bhalo",Joy Super JY-2218 Professional Rechargeable Portable Mini Table Fan Strong Wind Left to Right Oscillating Angle 45 Degrees - AC/DC,Fans,Love,Daraz,Positive,7
5.0,Alhamdulillah. ..Ami hat a use koreci.. onek valo colour. . authentic products. . thank you seller..💝💝💝💝,Mehedi Pata Gura Henna Leaf Powder (100gm),Cooking Ingredients,Happy,Daraz,Positive,14
3.0,"কটন মনে করেছিলাম। কিন্তু কটন নয়, গরমের জন্য আমার কাছে ভালো লাগেনি",SMUG. Premium T-shirt Fabric soft and comfortable,Clothing,Happy,Daraz,Positive,12
3.0,size ta choto chilo iktu overall it's cute,RHS Online Macaron Color Stainless Steel Curved Tweezers Tape Stickers Scrapbooking DIY Tools Accessories,Stationery & Craft,Sadness,Daraz,Negative,9
5.0,ব্যাগটি অনেক সুন্দর same to same ধন্যবাদ সেলার এবং daraz কে,Premium cross body bag for men Official Messenger Bag Bike Rider Cross body Bag Pu Leather Bag Shoulder Bag Diagonal Package Handbag Bag For Men cross body shoulder bag for men messenger bag waist bag pu leather side bag for men Men Fashion Shoulder Bag,Laptop Bags & Cases,Happy,Daraz,Positive,11
2.0,একদম নরমাল। আর বোতল গুলো ফাটা। ভাবছিলাম কি আর দিছেন কি।,Cigerrete Style Keyring - Multicolor New Keyring - Great Value - Upscaled Quality,Car Interior Accessories,Sadness,Daraz,Negative,11
5.0,অন্য ডিটারজেন্টের তুলনায় দামে কম মানে ভালো। স্যাটিসফাইড! 😊,Minister Bright Wash Synthetic Detergent Powder Lemon & Mint (Free 1 KG),Laundry & Household,Happy,Daraz,Positive,8
1.0,scammer No led built-in Don't buy,16mm 2 Button ON-OFF Switch,Car Parts & Spares,Sadness,Daraz,Negative,8
5.0,apnader bole deoya ucit cilo je size ta eto coto .. akta jaynamaj o rakhar upay nai,Quran Stand and Prayer Stand 12'' Inch / Quran Sharif Wall Stand Prayer Hanger,Stationery & Craft,Sadness,Daraz,Negative,16
2.0,"The watch was very nice.... however it came broken.
Asked for return and return was processed.",SKMEI Women Watch Fashion Ladies Bracelet Watches Pearl Bracelet Quartz Wrist For Women 1983,Watches,Fear,Daraz,Negative,16
5.0,আলহামদুলিল্লাহ অনেক ভালো প্রোডাক্ট পেয়েছি। যেমনটা চাইছি তেমনটা পেয়েছি। যে কালার চেয়েছি সে কালারি দিয়েছে। সেলার কে অনেক অসংখ্য ধন্যবাদ 😊😊,1pc Cute Large Hair Brush Massage Comb Shower Wet Detangle Hair Brush Salon Hair Styling Tools For Women,Hair Care,Love,Daraz,Positive,20
1.0,ভাই এর স্পিড একদম স্লো।  আমার মতে এটা না নেওয়ায় ভালো,Pendrive 32gb high speed flash drives,Storage,Sadness,Daraz,Negative,11
5.0,আলহামদুলিল্লাহ দেখে মণে হয় ভালোই। আল্লাহ তাআলা সবাইকে হালাল ব্যবসা করার তৌফিক দান করুন।,Pure And Chemical Free 1Kg Honey Combo Pak,Breakfast,Happy,Daraz,Positive,14
1.0,very bad quality & small,"Non Stick Milk ,Tea Cooking Pot,500ml-Red 8 Size",Cookware,Anger,Daraz,Negative,4
5.0,"100% authentic good quality product,Don't hesitate placing your order,Highly recommended",Premium Quality Men's Suspension Belt with Stylish Black-Colored Wi-Shape Design - Elevate Your Fashion Statement,Accessories,Happy,Daraz,Positive,13
5.0,Genuine product. very manly smell. everyone will like the smell. signature product from david beckham. lasts 4-6 hours. got compliment from friends.,David Beckham Classic Blue EDT 90ML For Men,Men's Fragrances,Love,Pickaboo,Positive,23
5.0,"Thanks To Daraz
Salesman Good & Product Is Good...
Anyone Who Wants To Take It Can Take It!!",realme C53 (6/128),Smart Phones,Happy,Daraz,Positive,17
5.0,সুন্দর ছিল।চাবি গুলো ভালোমতো হয়েছে।,EverToner Leather Car Key Holder Wallets Men Keys Organizer Women Keychain Covers Zipper Key Bag,Men Bags,Love,Daraz,Positive,6
5.0,ভালো মানের প্রোডাক্ট। এই দামে এরকম প্রোডাক্ট পাবো আশা করি নাই। ধন্যবাদ সেলার কে।,32 In 1 Multipurpose Precision Screwdriver Disassemble Electronic Repair Tool,"Tools, DIY & Outdoor",Happy,Daraz,Positive,14
5.0,"প্রোডাক্টটা ছবির মতই , আশা রাখছি ভালো হবে । ফিনিশিং দেখে ভালই লাগলো , এখন উপকৃত হওয়ার পালা।আপনারা নিতে পারেন",Xinyan Apple Electric Massager - Multicolour,Beauty Tools,Happy,Daraz,Positive,18
5.0,ধন্যবাদ আপনাদের সুন্দর পাকাজিং এর জন্য। অরজিনাল প্রোডাট টি পেয়েছি। আশা করি সব সময় আপনাদের থেকে ভালো প্রোডাট সব সময় পাবো।,Studio X Oil Clear Facewash for Men 100ml (30gm Men's Brightening Cream FREE),Men's Care,Happy,Daraz,Positive,21
4.7,Got Delivery Of 1 Pc 1 User Kaspersky Internet Security with 1 Android Antivirus Premium!! Thanks To Pickaboo!! Thanks for Delivery In This Lockdown Situation!!,Kaspersky Internet Security 1 User 1 Year,Software & Antivirus,Happy,Pickaboo,Positive,25
5.0,Same as picture tnk u daraz r delivery’ onk first cilo ❤️❤️,Groome Deep Cleansing Nose Strips (Monthly Pack) 6 pcs,Beauty Tools,Love,Daraz,Positive,11
5.0,এই মানিব্যাগ টি 5টা নিয়েছি ।।। অনেক ধন্যবাদ seller vaiya. মানিব্যাগ অনেক অনেক সুন্দর।।,LouisWill Ladies Wallet For Women Short Purse PU Leather Hand Bag Large Capacity Card Holder Zipper Purse Fashion Money Bag for Girls Ladies,Bags,Happy,Daraz,Positive,13
5.0,"ডেলিভারি খুব ফাস্ট ছিলো।
ডেলিভারি ম্যান এর ব্যবহারও খুব ভালো ছিলো।
আর জুতো গুলো একদম ছবির মতই পেয়েছি।
আপনারাও নিতে পারেন🥰",Smart Ladies Eva Sandal Flip Flop 2 Inch Hill - Shoe For Women,Shoes,Happy,Daraz,Positive,21
3.0,got the right product but the ball is really hard and small. not really satisfied.,Stress Ball Emoji Squeeze Ball Exercise Stress Ball - 1 Pcs,Baby & Toddler Toys,Happy,Daraz,Positive,15
5.0,"খুবই ভালো প্রোডাক্ট, তবে চার্জ ফুল হলে বুঝার উপায় নাই",USB AA AAA Battery Charger Double-Slot 1.2V Rechargeable Battery Charger,Remote Control & Play Vehicles,Happy,Daraz,Positive,10
5.0,"আলহামদুলিল্লাহ,পেকেজিং টা বেশ ভালোই ছিলো,প্রডাক্ট টা সিল পেক করা,এখন ব্যবহার করিনি,আশা রাখি ভালো হবে,সেলার কে ও দারাজ যে সেই ধন্যবাদ।",Rust Remover Multi-Purpose Spray- 500ml,Oils & Fluids,Happy,Daraz,Positive,25
5.0,Original product. Smell good. Recommended.,Fogg Perfumed Body spray (Monarch) 120ml,Fragrances,Love,Daraz,Positive,5
5.0,বক্সটা বেশ সুন্দর। কেনা যায়।,"Bluetooth Speaker Gts-1363 Rechargeable Extra Bass Wireless Portable Speaker Mini Style 3 Inch Tws,Fm,Usb Audio Player - Speaker - Portable Table",Gaming Console,Love,Daraz,Positive,5
5.0,ভালো। এখন দেখার বিষয় কত স্মুদলি কাজ করে। আমি সন্তুষ্ট।,32 In 1 Multipurpose Precision Screwdriver Disassemble Electronic Repair Tool,"Tools, DIY & Outdoor",Happy,Daraz,Positive,10
5.0,অসম্ভব সুন্দর প্রোডাক্ট🥰খুব দ্রুত ডেলিভারি পেয়েছি এজন্য সেলারকে অনেক ধন্যবাদ🥰আপনারা চাইলে নিতে পারেন❣,Curren 9081 PU Leather Analog Watch For Women - Green,Watches,Happy,Daraz,Positive,15
3.0,সবকিছু ভালোমতো পেলাম কিন্তু মেয়াদ ৬ মাস অবশিষ্ট আছে। স্টক খালি করতে এই অফার আর কখনো নিবেন না,Parachute Naturale Shampoo Damage Repair 170ml,Hair Care,Happy,Daraz,Positive,18
5.0,"Original product and very good quality. Same as pic. Delivery was on time. With this, my normal white shirt got  gorgeus.",1Pair Brooch Retro Hollow Pattern Shirt Triangle Metal Collar Pins Clothes Accessory,Accessories,Happy,Daraz,Positive,21
5.0,Good quality 😁 First class socks got from daraz delivery 🚚,TS Primum Sports Football Socks Long,Shoes & Clothing,Happy,Daraz,Positive,9
3.0,The product is good. Giving 3 stars for late delivery! It took around a week to deliver this!!!,"ADATA Ultimate SU650 2.5"" 120GB Sata SSD",HDD & SSD,Sadness,Pickaboo,Negative,18
1.0,"worst experience, ever. They send local substandard  product. Not Recommend at All. Avoid this shop.",Poy-Sian Mark II – Thailand Nasal Inhaler and Oil – 1 Piece,Baby Care & Gifts,Anger,Daraz,Negative,15
5.0,খারাপ না। তবে দামটা আরেকটু কম হলে ভাল হতো।,1pcs Square style Cartoon Women Coin Purse Mini Cute Oval Zipper Girl Coin Wallet,Women Bags,Love,Daraz,Positive,9
5.0,aita diya tmn kaz hoy nh but smell onk shundor,Studio X Wet Look Hair Gel 100ml,Men's Care,Sadness,Daraz,Negative,10
5.0,শুধু মোবাইল ও ছোট খাটো কাজের জন্য ঠিক আছে ধন্যবাদ দারাজ ও সেলার ভাই কে,32 In 1 Multipurpose Precision Screwdriver Disassemble Electronic Repair Tool,"Tools, DIY & Outdoor",Happy,Daraz,Positive,15
5.0,"Good And Fresh Product. 
Thank You Seller & Daraz. 
#JoyDBiswas",Arla Dano Daily Pushti Milk Powder 500g,Dairy & Eggs,Happy,Daraz,Positive,9
5.0,টি শার্ট টা খুব সুন্দর।  সবাই নিতে পারেন।,SMUG. Premium T-shirt Fabric soft and comfortable,Clothing,Happy,Daraz,Positive,8
5.0,"পণ্যের মান নিয়ে কোন সমস্যা নাই 🥰
তবে সাইজ অনেক বড়😭",Lotto Summer Cotton T-Shirt for Men,Clothing,Happy,Daraz,Positive,10
5.0,"Thanks for the quick delivery , Im happy",Yamaha PSR-E-363 61-Key Touch Sensitive Portable Keyboard - Black,Media & Music,Happy,Daraz,Positive,7
5.0,"Baje product, Babohar korle chule ata hosse, nokol product, Regect product diye manuser sate tamasa koren,",Tresemme Shampoo Keratin Smooth 580ml,Hair Care,Anger,Daraz,Negative,16
5.0,it was very good but size doesn’t  match.  i have given further order for 38 size. looking  beautiful.,Premium quality soft leather shoes sandals for women,Shoes,Happy,Daraz,Positive,19
1.0,52 days pore delivery plam. ki review dtam?,"Dettol Soap Pack of 4 Variants (75gm x 4)- Original, Skincare, Cool, Fresh Bathing Bar Soaps",Bath & Body,Anger,Daraz,Negative,8
5.0,ওরে ছানা মালটা হিব্বি সুন্দর ❤️,SMUG. Premium T-shirt Fabric soft and comfortable,Clothing,Love,Daraz,Positive,5
1.0,"একদম ফালতু,১০০০ টাকাই লস,
জামার ফিতাও দেয়নাই,,কেউ নিয়েন না,,এদের কাপড়ের কোয়ালিটি খুব খারাপ,,,",New exclusive designed high quality china lilen computer work nayra kat readymed 3 pic for women.,Traditional_Clothing,Fear,Daraz,Negative,16
